status,open_time,close_time,symbol,side,entry_price,exit_price,position_size_usd,position_size_qty,num_fills,gross_pnl,realized_pnl,total_fees,close_reason,cumulative_wins,cumulative_losses,cumulative_pnl,cumulative_fees
WIN,2025-12-01T11:53:44.874215+00:00,2025-11-30T00:29:59.999000+00:00,ETHUSDT,LONG,2986.65964286,2994.59000000,100.00,0.03348222,1,0.2655,0.2435,0.022053,SIGNAL_REVERSAL,46,45,9.5991,4.002932
LOSS,2025-12-01T11:53:44.928696+00:00,2025-11-30T02:59:59.999000+00:00,ETHUSDT,LONG,2997.19286571,2989.99000000,270.00,0.09008429,3,-0.6489,-0.7081,0.059270,SIGNAL_REVERSAL,46,46,8.8909,4.067602
LOSS,2025-12-01T11:53:44.992048+00:00,2025-11-30T03:59:59.999000+00:00,ETHUSDT,SHORT,2996.91772543,3000.44000000,270.00,0.09009256,3,-0.3173,-0.3768,0.059463,SIGNAL_REVERSAL,46,47,8.5141,4.132466
LOSS,2025-12-01T11:53:45.039890+00:00,2025-11-30T04:44:59.999000+00:00,ETHUSDT,LONG,2996.12035714,2996.75000000,100.00,0.03337650,1,0.0210,-0.0010,0.022004,SIGNAL_REVERSAL,46,48,8.5132,4.156470
LOSS,2025-12-01T11:53:45.092309+00:00,2025-11-30T06:44:59.999000+00:00,ETHUSDT,SHORT,2993.73232013,2996.60000000,200.00,0.06680624,2,-0.1916,-0.2356,0.044038,SIGNAL_REVERSAL,46,49,8.2775,4.204508
WIN,2025-12-01T11:53:45.162588+00:00,2025-11-30T08:59:59.999000+00:00,ETHUSDT,LONG,2999.42928571,3005.53000000,100.00,0.03333968,1,0.2034,0.1814,0.022041,SIGNAL_REVERSAL,47,49,8.4589,4.228549
WIN,2025-12-01T11:53:45.188005+00:00,2025-11-30T11:59:59.999000+00:00,ETHUSDT,LONG,3000.98851801,3001.76000000,200.00,0.06664471,2,0.0514,0.0074,0.044010,SIGNAL_REVERSAL,48,49,8.4663,4.276559
LOSS,2025-12-01T11:53:45.229897+00:00,2025-11-30T12:29:59.999000+00:00,ETHUSDT,SHORT,3005.13357143,3008.26000000,100.00,0.03327639,1,-0.1040,-0.1261,0.022021,SIGNAL_REVERSAL,48,50,8.3402,4.300580
LOSS,2025-12-01T11:53:45.293208+00:00,2025-11-30T14:44:59.999000+00:00,ETHUSDT,LONG,3036.01709919,3027.93000000,190.00,0.06258199,2,-0.5061,-0.5478,0.041699,SIGNAL_REVERSAL,48,51,7.7924,4.346079
LOSS,2025-12-01T11:53:45.340061+00:00,2025-11-30T16:29:59.999000+00:00,ETHUSDT,SHORT,3033.39178571,3045.76000000,100.00,0.03296640,1,-0.4077,-0.4298,0.022082,SIGNAL_REVERSAL,48,52,7.3626,4.370160
LOSS,2025-12-01T11:53:45.366505+00:00,2025-11-30T17:29:59.999000+00:00,ETHUSDT,LONG,3037.54692576,3034.28000000,190.00,0.06255047,2,-0.2043,-0.2461,0.041759,SIGNAL_REVERSAL,48,53,7.1165,4.415720
WIN,2025-12-01T11:53:45.402581+00:00,2025-11-30T18:29:59.999000+00:00,ETHUSDT,SHORT,3039.18857143,3033.96000000,100.00,0.03290352,1,0.1720,0.1501,0.021966,SIGNAL_REVERSAL,49,53,7.2666,4.439685
WIN,2025-12-01T11:53:45.429072+00:00,2025-11-30T20:44:59.999000+00:00,ETHUSDT,SHORT,3038.45857143,3026.01000000,100.00,0.03291142,1,0.4097,0.3878,0.021918,SIGNAL_REVERSAL,50,53,7.6544,4.463603
WIN,2025-12-01T11:53:45.455319+00:00,2025-11-30T21:29:59.999000+00:00,ETHUSDT,SHORT,3029.93392857,3021.44000000,100.00,0.03300402,1,0.2803,0.2584,0.021944,SIGNAL_REVERSAL,51,53,7.9128,4.487547
LOSS,2025-12-01T11:53:45.481813+00:00,2025-11-30T22:29:59.999000+00:00,ETHUSDT,SHORT,3027.54174564,3027.05000000,190.00,0.06275719,2,0.0309,-0.0109,0.041794,SIGNAL_REVERSAL,51,54,7.9018,4.533141
LOSS,2025-12-01T11:53:45.520630+00:00,2025-11-30T23:29:59.999000+00:00,ETHUSDT,LONG,3019.42741853,3006.65000000,380.00,0.12585168,4,-1.6081,-1.6913,0.083278,SIGNAL_REVERSAL,51,55,6.2105,4.624019
WIN,2025-12-01T11:53:45.591071+00:00,2025-11-30T23:59:59.999000+00:00,ETHUSDT,SHORT,3014.63388726,2990.02000000,190.00,0.06302590,2,1.5513,1.5098,0.041490,SIGNAL_REVERSAL,52,55,7.7203,4.669309
WIN,2025-12-01T11:53:45.622277+00:00,2025-12-01T00:29:59.999000+00:00,ETHUSDT,SHORT,2995.83035714,2891.76000000,100.00,0.03337973,1,3.4738,3.4525,0.021305,SIGNAL_REVERSAL,53,55,11.1728,4.692614
WIN,2025-12-01T11:53:45.651832+00:00,2025-12-01T00:59:59.999000+00:00,ETHUSDT,SHORT,2911.80144527,2834.82000000,270.00,0.09272610,3,7.1382,7.0802,0.057972,SIGNAL_REVERSAL,54,55,18.2531,4.755987
WIN,2025-12-01T11:53:45.688579+00:00,2025-12-01T02:59:59.999000+00:00,ETHUSDT,SHORT,2857.95336637,2836.79000000,270.00,0.09447320,3,1.9994,1.9404,0.059000,SIGNAL_REVERSAL,55,55,20.1934,4.820387
LOSS,2025-12-01T11:53:45.766425+00:00,2025-12-01T06:14:59.999000+00:00,ETHUSDT,SHORT,2826.34577377,2828.59000000,200.00,0.07076275,2,-0.1588,-0.2028,0.044032,SIGNAL_REVERSAL,55,56,19.9906,4.868419
WIN,2025-12-01T11:53:45.808577+00:00,2025-12-01T07:44:59.999000+00:00,ETHUSDT,LONG,2821.05107143,2837.49000000,100.00,0.03544778,1,0.5827,0.5606,0.022117,SIGNAL_REVERSAL,56,56,20.5512,4.892535
WIN,2025-12-01T11:53:45.837661+00:00,2025-12-01T10:14:59.999000+00:00,ETHUSDT,LONG,2831.86464286,2837.46000000,100.00,0.03531242,1,0.1976,0.1755,0.022040,SIGNAL_REVERSAL,57,56,20.7267,4.916575
LOSS,2025-12-01T11:53:45.880529+00:00,2025-12-01T11:53:45.896088+00:00,ETHUSDT,LONG,2837.44500000,2836.19000000,100.00,0.03524297,1,-0.0442,-0.0662,0.021991,SIMULATION_END,57,57,20.6605,4.940566
LOSS,2025-12-01T11:58:27.721539+00:00,2025-11-24T14:29:59.999000+00:00,ETHUSDT,LONG,2809.16976998,2796.69000000,1900.00,0.67635642,2,-8.4408,-8.8571,0.416312,SIGNAL_REVERSAL,0,1,-8.8571,0.454312
LOSS,2025-12-01T11:58:27.756748+00:00,2025-11-24T15:14:59.999000+00:00,ETHUSDT,SHORT,2815.25098162,2832.16000000,4400.00,1.56291571,5,-26.4274,-27.4007,0.973285,SIGNAL_REVERSAL,0,2,-36.2577,1.515597
WIN,2025-12-01T11:58:27.830495+00:00,2025-11-24T15:59:59.999000+00:00,ETHUSDT,LONG,2816.78845080,2845.16000000,1900.00,0.67452705,2,19.1374,18.7155,0.421827,SIGNAL_REVERSAL,1,2,-17.5422,1.975425
WIN,2025-12-01T11:58:27.883715+00:00,2025-11-24T18:14:59.999000+00:00,ETHUSDT,LONG,2906.90428571,2945.63000000,1000.00,0.34400857,1,13.3220,13.0993,0.222664,SIGNAL_REVERSAL,2,2,-4.4429,2.218089
WIN,2025-12-01T11:58:27.911557+00:00,2025-11-24T19:14:59.999000+00:00,ETHUSDT,LONG,2932.27178571,2970.24000000,1000.00,0.34103251,1,12.9484,12.7258,0.222590,SIGNAL_REVERSAL,3,2,8.2829,2.460679
LOSS,2025-12-01T11:58:27.941757+00:00,2025-11-24T19:59:59.999000+00:00,ETHUSDT,LONG,2958.72928571,2957.80000000,1000.00,0.33798293,1,-0.3141,-0.5340,0.219937,SIGNAL_REVERSAL,3,3,7.7489,2.700616
LOSS,2025-12-01T11:58:27.964472+00:00,2025-11-24T20:29:59.999000+00:00,ETHUSDT,SHORT,2973.99617974,2977.09000000,1900.00,0.63887103,2,-1.9766,-2.3949,0.418395,SIGNAL_REVERSAL,3,4,5.3540,3.157011
LOSS,2025-12-01T11:58:28.006840+00:00,2025-11-24T21:29:59.999000+00:00,ETHUSDT,LONG,2965.62750000,2964.70000000,1000.00,0.33719677,1,-0.3127,-0.5327,0.219937,SIGNAL_REVERSAL,3,5,4.8213,3.396949
WIN,2025-12-01T11:58:28.037053+00:00,2025-11-25T00:14:59.999000+00:00,ETHUSDT,SHORT,2973.25357143,2938.49000000,1000.00,0.33633189,1,11.6921,11.4744,0.217662,SIGNAL_REVERSAL,4,5,16.2957,3.634610
WIN,2025-12-01T11:58:28.067086+00:00,2025-11-25T01:59:59.999000+00:00,ETHUSDT,SHORT,2948.06853040,2917.98000000,1900.00,0.64448977,2,19.3917,18.9776,0.414122,SIGNAL_REVERSAL,5,5,35.2733,4.086732
LOSS,2025-12-01T11:58:28.096947+00:00,2025-11-25T02:59:59.999000+00:00,ETHUSDT,SHORT,2929.74379224,2929.75000000,2700.00,0.92158229,3,-0.0057,-0.5997,0.594001,SIGNAL_REVERSAL,5,6,34.6736,4.734733
LOSS,2025-12-01T11:58:28.132505+00:00,2025-11-25T03:59:59.999000+00:00,ETHUSDT,LONG,2916.62255071,2910.29000000,2700.00,0.92572829,3,-5.8622,-6.4550,0.592828,SIGNAL_REVERSAL,5,7,28.2186,5.381561
LOSS,2025-12-01T11:58:28.182084+00:00,2025-11-25T04:29:59.999000+00:00,ETHUSDT,SHORT,2917.39607143,2926.61000000,1000.00,0.34277142,1,-3.1583,-3.3789,0.220632,SIGNAL_REVERSAL,5,8,24.8397,5.622192
WIN,2025-12-01T11:58:28.210618+00:00,2025-11-25T04:59:59.999000+00:00,ETHUSDT,LONG,2919.64178571,2936.06000000,1000.00,0.34250777,1,5.6234,5.4022,0.221125,SIGNAL_REVERSAL,6,8,30.2419,5.863317
LOSS,2025-12-01T11:58:28.233698+00:00,2025-11-25T06:14:59.999000+00:00,ETHUSDT,LONG,2924.01587587,2922.24000000,2900.00,0.99178668,3,-1.7613,-2.3989,0.637648,SIGNAL_REVERSAL,6,9,27.8430,6.558965
WIN,2025-12-01T11:58:28.307055+00:00,2025-11-25T08:59:59.999000+00:00,ETHUSDT,SHORT,2909.83782155,2870.19000000,1900.00,0.65295735,2,25.8883,25.4755,0.412822,SIGNAL_REVERSAL,7,9,53.3185,7.009787
LOSS,2025-12-01T11:58:28.337006+00:00,2025-11-25T09:59:59.999000+00:00,ETHUSDT,SHORT,2881.82177978,2890.35000000,2700.00,0.93690735,3,-7.9902,-8.5858,0.595598,SIGNAL_REVERSAL,7,10,44.7327,7.659385
WIN,2025-12-01T11:58:28.372868+00:00,2025-11-25T10:59:59.999000+00:00,ETHUSDT,LONG,2883.94607143,2896.69000000,1000.00,0.34674712,1,4.4189,4.1980,0.220884,SIGNAL_REVERSAL,8,10,48.9308,7.900269
WIN,2025-12-01T11:58:28.399460+00:00,2025-11-25T12:29:59.999000+00:00,ETHUSDT,LONG,2890.46000000,2919.53000000,1000.00,0.34596569,1,10.0572,9.8352,0.222011,SIGNAL_REVERSAL,9,10,58.7660,8.142280
LOSS,2025-12-01T11:58:28.431745+00:00,2025-11-25T13:59:59.999000+00:00,ETHUSDT,LONG,2909.97429487,2906.07000000,1900.00,0.65292673,2,-2.5492,-2.9667,0.417490,SIGNAL_REVERSAL,9,11,55.7993,8.597771
WIN,2025-12-01T11:58:28.467686+00:00,2025-11-25T14:59:59.999000+00:00,ETHUSDT,SHORT,2917.09153194,2879.41000000,1900.00,0.65133369,2,24.5433,24.1302,0.413091,SIGNAL_REVERSAL,10,11,79.9294,9.048862
WIN,2025-12-01T11:58:28.506780+00:00,2025-11-25T15:59:59.999000+00:00,ETHUSDT,SHORT,2897.56492345,2894.18000000,2700.00,0.93181691,3,3.1541,2.5608,0.593369,SIGNAL_REVERSAL,11,11,82.4902,9.696231
WIN,2025-12-01T11:58:28.617473+00:00,2025-11-25T19:29:59.999000+00:00,ETHUSDT,SHORT,2933.67000000,2883.62000000,1000.00,0.34086997,1,17.0605,16.8440,0.216588,SIGNAL_REVERSAL,12,11,99.3341,9.932819
LOSS,2025-12-01T11:58:28.643292+00:00,2025-11-25T20:14:59.999000+00:00,ETHUSDT,SHORT,2905.32784873,2931.66000000,2700.00,0.92932713,3,-24.4712,-25.0701,0.598894,SIGNAL_REVERSAL,12,12,74.2641,10.585713
WIN,2025-12-01T11:58:28.699984+00:00,2025-11-25T21:44:59.999000+00:00,ETHUSDT,LONG,2920.69000000,2938.32000000,1000.00,0.34238485,1,6.0362,5.8150,0.221207,SIGNAL_REVERSAL,13,12,80.0791,10.826920
LOSS,2025-12-01T11:58:28.743005+00:00,2025-11-25T22:59:59.999000+00:00,ETHUSDT,SHORT,2934.05322181,2968.75000000,3600.00,1.22697161,4,-42.5720,-43.3725,0.800514,SIGNAL_REVERSAL,13,13,36.7066,11.699435
LOSS,2025-12-01T11:58:28.810042+00:00,2025-11-26T00:59:59.999000+00:00,ETHUSDT,LONG,2954.39041659,2953.08000000,1900.00,0.64311067,2,-0.8427,-1.2606,0.417831,SIGNAL_REVERSAL,13,14,35.4461,12.155266
LOSS,2025-12-01T11:58:28.861573+00:00,2025-11-26T02:59:59.999000+00:00,ETHUSDT,LONG,2962.06753027,2955.41000000,1900.00,0.64144385,2,-4.2704,-4.6876,0.417146,SIGNAL_REVERSAL,13,15,30.7585,12.610412
WIN,2025-12-01T11:58:28.894836+00:00,2025-11-26T03:59:59.999000+00:00,ETHUSDT,SHORT,2962.04571429,2925.54000000,1000.00,0.33760451,1,12.3245,12.1070,0.217535,SIGNAL_REVERSAL,14,15,42.8654,12.847947
LOSS,2025-12-01T11:58:28.920104+00:00,2025-11-26T05:29:59.999000+00:00,ETHUSDT,SHORT,2932.24107143,2939.62000000,1000.00,0.34103608,1,-2.5165,-2.7370,0.220503,SIGNAL_REVERSAL,14,16,40.1285,13.088451
LOSS,2025-12-01T11:58:28.947378+00:00,2025-11-26T08:29:59.999000+00:00,ETHUSDT,LONG,2932.64232987,2923.32000000,2000.00,0.68197884,2,-6.3576,-6.7964,0.438728,SIGNAL_REVERSAL,14,17,33.3321,13.567179
WIN,2025-12-01T11:58:28.984693+00:00,2025-11-26T08:59:59.999000+00:00,ETHUSDT,SHORT,2929.41035714,2911.83000000,1000.00,0.34136563,1,6.0013,5.7825,0.218800,SIGNAL_REVERSAL,15,17,39.1146,13.805979
WIN,2025-12-01T11:58:29.010613+00:00,2025-11-26T09:59:59.999000+00:00,ETHUSDT,SHORT,2917.80892857,2905.84000000,1000.00,0.34272292,1,4.1020,3.8828,0.219180,SIGNAL_REVERSAL,16,17,42.9975,14.045158
LOSS,2025-12-01T11:58:29.033704+00:00,2025-11-26T10:59:59.999000+00:00,ETHUSDT,SHORT,2911.46464286,2912.73000000,1000.00,0.34346974,1,-0.4346,-0.6547,0.220087,SIGNAL_REVERSAL,16,18,42.3428,14.285245
LOSS,2025-12-01T11:58:29.065108+00:00,2025-11-26T12:29:59.999000+00:00,ETHUSDT,LONG,2902.13464661,2899.24000000,2700.00,0.93034967,3,-2.6930,-3.2865,0.593461,SIGNAL_REVERSAL,16,19,39.0563,14.932707
LOSS,2025-12-01T11:58:29.115704+00:00,2025-11-26T13:44:59.999000+00:00,ETHUSDT,SHORT,2906.87629853,2922.17000000,2900.00,0.99763447,3,-15.2575,-15.8986,0.641052,SIGNAL_REVERSAL,16,20,23.1577,15.631758
WIN,2025-12-01T11:58:29.171580+00:00,2025-11-26T16:29:59.999000+00:00,ETHUSDT,LONG,2911.15246993,2942.88000000,2700.00,0.92746774,3,29.4263,28.8264,0.599885,SIGNAL_REVERSAL,17,20,51.9841,16.285643
WIN,2025-12-01T11:58:29.242106+00:00,2025-11-26T18:14:59.999000+00:00,ETHUSDT,LONG,2989.98839322,3037.29000000,2700.00,0.90301354,3,42.7140,42.1114,0.602543,SIGNAL_REVERSAL,18,20,94.0955,16.942186
WIN,2025-12-01T11:58:29.279245+00:00,2025-11-26T19:29:59.999000+00:00,ETHUSDT,LONG,3019.30139534,3024.79000000,1900.00,0.62928464,2,3.4539,3.0352,0.418691,SIGNAL_REVERSAL,19,20,97.1307,17.398877
WIN,2025-12-01T11:58:29.324390+00:00,2025-11-26T20:29:59.999000+00:00,ETHUSDT,SHORT,3035.67607143,3019.93000000,1000.00,0.32941591,1,5.1870,4.9680,0.218963,SIGNAL_REVERSAL,20,20,102.0988,17.637840
WIN,2025-12-01T11:58:29.356275+00:00,2025-11-26T21:44:59.999000+00:00,ETHUSDT,SHORT,3030.25678571,3024.62000000,1000.00,0.33000504,1,1.8602,1.6405,0.219628,SIGNAL_REVERSAL,21,20,103.7393,17.877468
WIN,2025-12-01T11:58:29.386114+00:00,2025-11-26T23:44:59.999000+00:00,ETHUSDT,LONG,3016.81357143,3019.78000000,1000.00,0.33147557,1,0.9833,0.7631,0.220197,SIGNAL_REVERSAL,22,20,104.5024,18.117664
WIN,2025-12-01T11:58:29.418033+00:00,2025-11-27T00:29:59.999000+00:00,ETHUSDT,SHORT,3025.87642857,3015.01000000,1000.00,0.33048276,1,3.5912,3.3719,0.219282,SIGNAL_REVERSAL,23,20,107.8743,18.356946
LOSS,2025-12-01T11:58:29.451382+00:00,2025-11-27T00:59:59.999000+00:00,ETHUSDT,SHORT,3021.03321429,3033.75000000,1000.00,0.33101258,1,-4.2094,-4.4303,0.220842,SIGNAL_REVERSAL,23,21,103.4440,18.597788
WIN,2025-12-01T11:58:29.482338+00:00,2025-11-27T02:14:59.999000+00:00,ETHUSDT,LONG,3024.29239634,3046.00000000,1900.00,0.62824613,2,13.6377,13.2170,0.420728,SIGNAL_REVERSAL,24,21,116.6610,19.056515
LOSS,2025-12-01T11:58:29.531219+00:00,2025-11-27T03:14:59.999000+00:00,ETHUSDT,LONG,3050.53734935,3041.39000000,2700.00,0.88508997,3,-8.0962,-8.6886,0.592381,SIGNAL_REVERSAL,24,22,107.9724,19.702896
WIN,2025-12-01T11:58:29.590518+00:00,2025-11-27T03:59:59.999000+00:00,ETHUSDT,SHORT,3049.99500000,3032.32000000,1000.00,0.32786939,1,5.7951,5.5763,0.218841,SIGNAL_REVERSAL,25,22,113.5487,19.941737
WIN,2025-12-01T11:58:29.623046+00:00,2025-11-27T04:59:59.999000+00:00,ETHUSDT,SHORT,3044.61114153,3040.15000000,1900.00,0.62405342,2,2.7840,2.3665,0.417443,SIGNAL_REVERSAL,26,22,115.9152,20.397180
LOSS,2025-12-01T11:58:29.669524+00:00,2025-11-27T05:44:59.999000+00:00,ETHUSDT,LONG,3032.45535714,3022.20000000,1000.00,0.32976578,1,-3.3819,-3.6012,0.219324,SIGNAL_REVERSAL,26,23,112.3140,20.636504
LOSS,2025-12-01T11:58:29.704971+00:00,2025-11-27T07:29:59.999000+00:00,ETHUSDT,SHORT,3029.57785714,3032.36000000,1000.00,0.33007899,1,-0.9183,-1.1385,0.220184,SIGNAL_REVERSAL,26,24,111.1755,20.876688
LOSS,2025-12-01T11:58:29.729706+00:00,2025-11-27T08:29:59.999000+00:00,ETHUSDT,LONG,3024.05386732,3021.59000000,2900.00,0.95897763,3,-2.3628,-3.0003,0.637527,SIGNAL_REVERSAL,26,25,108.1752,21.572215
LOSS,2025-12-01T11:58:29.784571+00:00,2025-11-27T09:44:59.999000+00:00,ETHUSDT,SHORT,3029.71967387,3033.82000000,4700.00,1.55129864,5,-6.3608,-7.3961,1.035272,SIGNAL_REVERSAL,26,26,100.7791,22.701487
LOSS,2025-12-01T11:58:29.866613+00:00,2025-11-27T12:14:59.999000+00:00,ETHUSDT,LONG,3025.48146231,3024.00000000,2700.00,0.89241994,3,-1.3221,-1.9158,0.593736,SIGNAL_REVERSAL,26,27,98.8633,23.349223
WIN,2025-12-01T11:58:29.917894+00:00,2025-11-27T12:44:59.999000+00:00,ETHUSDT,SHORT,3027.99714286,3005.85000000,1000.00,0.33025130,1,7.3141,7.0956,0.218537,SIGNAL_REVERSAL,27,27,105.9589,23.587760
WIN,2025-12-01T11:58:29.945984+00:00,2025-11-27T13:14:59.999000+00:00,ETHUSDT,SHORT,3012.61299323,2996.84000000,1900.00,0.63068174,2,9.9477,9.5317,0.416010,SIGNAL_REVERSAL,28,27,115.4906,24.041771
LOSS,2025-12-01T11:58:29.977367+00:00,2025-11-27T15:59:59.999000+00:00,ETHUSDT,SHORT,3003.93491755,3009.68000000,1900.00,0.63250372,2,-3.6338,-4.0525,0.418727,SIGNAL_REVERSAL,28,28,111.4381,24.498497
WIN,2025-12-01T11:58:30.007748+00:00,2025-11-27T16:29:59.999000+00:00,ETHUSDT,LONG,3003.39071429,3015.29000000,1000.00,0.33295701,1,3.9620,3.7412,0.220792,SIGNAL_REVERSAL,29,28,115.1792,24.739290
WIN,2025-12-01T11:58:30.071834+00:00,2025-11-27T20:29:59.999000+00:00,ETHUSDT,LONG,3028.25299504,3035.84000000,1900.00,0.62742446,2,4.7603,4.3413,0.418952,SIGNAL_REVERSAL,30,28,119.5206,25.196242
LOSS,2025-12-01T11:58:30.108689+00:00,2025-11-27T22:14:59.999000+00:00,ETHUSDT,LONG,3031.49785714,3029.60000000,1000.00,0.32986993,1,-0.6260,-0.8459,0.219875,SIGNAL_REVERSAL,30,29,118.6746,25.436117
WIN,2025-12-01T11:58:30.150476+00:00,2025-11-28T01:29:59.999000+00:00,ETHUSDT,SHORT,3018.06543811,3000.17000000,2800.00,0.92774662,3,16.6024,15.9898,0.612680,SIGNAL_REVERSAL,31,29,134.6644,26.104796
WIN,2025-12-01T11:58:30.204535+00:00,2025-11-28T03:44:59.999000+00:00,ETHUSDT,SHORT,3008.30993916,3005.81000000,2900.00,0.96399642,3,2.4099,1.7724,0.637518,SIGNAL_REVERSAL,32,29,136.4368,26.800314
LOSS,2025-12-01T11:58:30.293207+00:00,2025-11-28T06:29:59.999000+00:00,ETHUSDT,LONG,3018.10142342,3010.00000000,2000.00,0.66266825,2,-5.3686,-5.8075,0.438926,SIGNAL_REVERSAL,32,30,130.6293,27.279240
WIN,2025-12-01T11:58:30.337992+00:00,2025-11-28T07:59:59.999000+00:00,ETHUSDT,SHORT,3016.20379777,3000.14000000,1900.00,0.62993091,2,10.1191,9.7031,0.415976,SIGNAL_REVERSAL,33,30,140.3324,27.733217
LOSS,2025-12-01T11:58:30.367880+00:00,2025-11-28T08:29:59.999000+00:00,ETHUSDT,SHORT,3009.27219834,3016.75000000,2700.00,0.89722691,3,-6.7093,-7.3046,0.595342,SIGNAL_REVERSAL,33,31,133.0278,28.382558
LOSS,2025-12-01T11:58:30.428048+00:00,2025-11-28T11:29:59.999000+00:00,ETHUSDT,LONG,3049.78238464,3028.61000000,2700.00,0.88530907,3,-18.7441,-19.3344,0.590251,SIGNAL_REVERSAL,33,32,113.6934,29.026810
WIN,2025-12-01T11:58:30.472342+00:00,2025-11-28T12:29:59.999000+00:00,ETHUSDT,SHORT,3038.62279711,3034.58000000,2000.00,0.65819292,2,2.6609,2.2215,0.439468,SIGNAL_REVERSAL,34,32,115.9149,29.506277
WIN,2025-12-01T11:58:30.515668+00:00,2025-11-28T13:59:59.999000+00:00,ETHUSDT,LONG,3028.58892857,3072.56000000,1000.00,0.33018677,1,14.5187,14.2958,0.222904,SIGNAL_REVERSAL,35,32,130.2107,29.749181
LOSS,2025-12-01T11:58:30.546528+00:00,2025-11-28T16:29:59.999000+00:00,ETHUSDT,LONG,3058.69039178,3027.86000000,2700.00,0.88273073,3,-27.2149,-27.8035,0.588557,SIGNAL_REVERSAL,35,33,102.4072,30.391738
WIN,2025-12-01T11:58:30.590335+00:00,2025-11-28T17:29:59.999000+00:00,ETHUSDT,SHORT,3045.09773336,3016.15000000,1900.00,0.62395370,2,18.0620,17.6477,0.414388,SIGNAL_REVERSAL,36,33,120.0548,30.844126
LOSS,2025-12-01T11:58:30.621060+00:00,2025-11-28T18:29:59.999000+00:00,ETHUSDT,SHORT,3036.29296783,3035.86000000,2900.00,0.95511205,3,0.4135,-0.2244,0.637917,SIGNAL_REVERSAL,36,34,119.8305,31.540043
WIN,2025-12-01T11:58:30.694052+00:00,2025-11-28T20:44:59.999000+00:00,ETHUSDT,LONG,3039.09979155,3051.61000000,1900.00,0.62518513,2,7.8212,7.4016,0.419564,SIGNAL_REVERSAL,37,34,127.2321,31.997607
LOSS,2025-12-01T11:58:30.739081+00:00,2025-11-28T21:59:59.999000+00:00,ETHUSDT,LONG,3044.78500000,3035.03000000,1000.00,0.32843041,1,-3.2038,-3.4232,0.219359,SIGNAL_REVERSAL,37,35,123.8089,32.236966
WIN,2025-12-01T11:58:30.769617+00:00,2025-11-28T23:14:59.999000+00:00,ETHUSDT,SHORT,3043.15487692,3039.60000000,1900.00,0.62435205,2,2.2195,1.8019,0.417556,SIGNAL_REVERSAL,38,35,125.6108,32.692523
LOSS,2025-12-01T11:58:30.797883+00:00,2025-11-28T23:59:59.999000+00:00,ETHUSDT,LONG,3034.17357143,3029.80000000,1000.00,0.32957904,1,-1.4414,-1.6611,0.219712,SIGNAL_REVERSAL,38,36,123.9497,32.932234
WIN,2025-12-01T11:58:30.830262+00:00,2025-11-29T01:29:59.999000+00:00,ETHUSDT,SHORT,3038.69832704,3037.79000000,4700.00,1.54671491,5,1.4049,0.3712,1.033719,SIGNAL_REVERSAL,39,36,124.3209,34.059953
LOSS,2025-12-01T11:58:30.910239+00:00,2025-11-29T02:44:59.999000+00:00,ETHUSDT,LONG,3032.93714286,3026.87000000,1000.00,0.32971339,1,-2.0004,-2.2200,0.219600,SIGNAL_REVERSAL,39,37,122.1009,34.299553
WIN,2025-12-01T11:58:30.942062+00:00,2025-11-29T03:44:59.999000+00:00,ETHUSDT,SHORT,3031.05821429,3020.78000000,1000.00,0.32991778,1,3.3910,3.1716,0.219322,SIGNAL_REVERSAL,40,37,125.2725,34.538875
LOSS,2025-12-01T11:58:30.970558+00:00,2025-11-29T04:44:59.999000+00:00,ETHUSDT,SHORT,3025.19500000,3030.00000000,1000.00,0.33055720,1,-1.5883,-1.8086,0.220318,SIGNAL_REVERSAL,40,38,123.4639,34.779193
LOSS,2025-12-01T11:58:31.025311+00:00,2025-11-29T06:44:59.999000+00:00,ETHUSDT,LONG,3027.86544083,3005.41000000,3700.00,1.22198297,4,-27.4402,-28.2487,0.808512,SIGNAL_REVERSAL,40,39,95.2152,35.661705
WIN,2025-12-01T11:58:31.097850+00:00,2025-11-29T07:59:59.999000+00:00,ETHUSDT,SHORT,3012.52333412,3003.23000000,1900.00,0.63070051,2,5.8613,5.4445,0.416828,SIGNAL_REVERSAL,41,39,100.6597,36.116532
WIN,2025-12-01T11:58:31.129131+00:00,2025-11-29T09:44:59.999000+00:00,ETHUSDT,SHORT,3008.37285714,3002.11000000,1000.00,0.33240561,1,2.0818,1.8622,0.219584,SIGNAL_REVERSAL,42,39,102.5219,36.356116
WIN,2025-12-01T11:58:31.229420+00:00,2025-11-29T14:29:59.999000+00:00,ETHUSDT,LONG,2992.05428571,2993.76000000,1000.00,0.33421853,1,0.5701,0.3500,0.220114,SIGNAL_REVERSAL,43,39,102.8719,36.596230
LOSS,2025-12-01T11:58:31.277964+00:00,2025-11-29T15:44:59.999000+00:00,ETHUSDT,SHORT,2995.93564169,2999.15000000,2700.00,0.90122096,3,-2.8968,-3.4914,0.594579,SIGNAL_REVERSAL,43,40,99.3804,37.244809
LOSS,2025-12-01T11:58:31.341716+00:00,2025-11-29T17:29:59.999000+00:00,ETHUSDT,LONG,2995.71250000,2993.00000000,1000.00,0.33381040,1,-0.9055,-1.1253,0.219819,SIGNAL_REVERSAL,43,41,98.2552,37.484628
